 num_hrefs, num_imgs, num_videos, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
8,0,1,0.5,0.5,0,0.5,1600
9,1,0,0.454545455,0.136363636,0.045454545,0.136363636,3200
4,8,1,0.5,-0.25,0,0.25,825
11,3,3,0.366666667,0.025,0.133333333,0.025,614
15,1,0,0,0,0.5,0,1700
0,25,0,0.5,0.5,0,0.5,1700
16,6,0,0.5,0.5,0,0.5,2200
19,19,1,0.3,-0.2,0.2,0.2,11700
7,1,1,0,0,0.5,0,2500
12,2,0,0,0,0.5,0,1100
32,1,15,0.6,-0.2,0.1,0.2,1400
5,13,0,0.5,0.25,0,0.25,2200
16,10,3,0.5,0.5,0,0.5,8200
23,11,0,0,0,0.5,0,2300
20,15,1,0,0,0.5,0,2000
1,1,2,1,0.6,0.5,0.6,2600
8,2,2,0,0,0.5,0,2500
6,4,2,0,0,0.5,0,1600
6,2,0,0.535714286,0.285714286,0.035714286,0.285714286,1500
16,1,1,0.1,-0.1,0.4,0.1,1000
9,7,8,0,0,0.5,0,13700
9,1,0,0.166666667,0,0.333333333,0,1800
10,1,0,0,0,0.5,0,1200
13,3,0,0,0,0.5,0,3400
9,2,5,0.3,0.1,0.2,0.1,1100
14,3,0,0.575,-0.15,0.075,0.15,2900
27,13,0,0.9,0.4,0.4,0.4,5500
26,23,0,1,0.5,0.5,0.5,7900
16,1,0,0.65,0,0.15,0,4000
9,2,2,1,-0.5,0.5,0.5,11700
3,1,3,0,0,0.5,0,1100
25,12,0,0,0,0.5,0,27500
8,2,1,0.125,0,0.375,0,3900
7,3,1,0,0,0.5,0,1800
11,1,0,0.125,0,0.375,0,1300
8,1,0,0.3,-0.1,0.2,0.1,1200
0,17,0,0,0,0.5,0,1600
10,8,1,0.316666667,0.075,0.183333333,0.075,16900
4,3,1,0.5,0.136363636,0,0.136363636,9500
5,1,0,0.6,0.5,0.1,0.5,1900
15,13,1,0.65,-0.5,0.15,0.5,15000
23,18,0,0.55,0.1375,0.05,0.1375,1700
2,1,0,0,0,0.5,0,1100
3,15,0,0,0,0.5,0,1600
19,14,2,0,0,0.5,0,1400
44,28,0,0,0,0.5,0,5600
19,16,2,0.05,0.2,0.45,0.2,2500
9,1,0,0,0,0.5,0,2800
2,1,1,1,0.5,0.5,0.5,1200
13,10,1,0.4,-0.4,0.1,0.4,1000
11,5,0,0.833333333,0.166666667,0.333333333,0.166666667,1700
6,2,2,0.5,0.5,0,0.5,735
11,1,0,0,0,0.5,0,1800
6,1,0,0,0,0.5,0,1300
5,2,0,0.5,0.5,0,0.5,2400
6,1,0,0.477272727,0.318181818,0.022727273,0.318181818,1400
11,3,0,0.166666667,0.166666667,0.333333333,0.166666667,1400
3,1,0,0,0,0.5,0,1500
6,0,1,0,0,0.5,0,1100
6,1,0,0,0,0.5,0,773
4,3,11,0.05,-0.075,0.45,0.075,816
19,1,2,1,-0.875,0.5,0.875,1600
5,1,0,0.7,-0.4,0.2,0.4,1200
19,1,0,0.066666667,0.033333333,0.433333333,0.033333333,14800
1,6,1,0.5,0.25,0,0.25,1300
15,1,0,0.288888889,-0.155555556,0.211111111,0.155555556,4000
22,20,0,0,0,0.5,0,6800
6,1,0,0.4,-0.2,0.1,0.2,1100
3,1,1,0,0,0.5,0,967
0,0,2,0,0,0.5,0,1500
11,1,0,0,0,0.5,0,5500
12,3,1,0.333333333,0.25,0.166666667,0.25,8800
11,1,0,0,0,0.5,0,4300
10,1,0,0,0,0.5,0,3100
14,23,0,0.55,-0.05,0.05,0.05,7100
7,2,1,0.454545455,0.136363636,0.045454545,0.136363636,2800
8,1,0,0,0,0.5,0,1700
11,1,0,0,0,0.5,0,860
15,1,0,0.2,-0.1,0.3,0.1,2600
3,1,0,0,0,0.5,0,1200
4,1,1,0,0,0.5,0,24800
4,2,0,0,0,0.5,0,924
7,1,1,0.4,-0.4,0.1,0.4,1000
12,2,0,0.7,-0.4,0.2,0.4,943
29,1,1,0.454545455,0.136363636,0.045454545,0.136363636,1800
3,0,1,0,0,0.5,0,3600
22,21,0,0.1,0.2,0.4,0.2,8300
8,1,0,0,0,0.5,0,530
9,1,1,0.3875,-0.1,0.1125,0.1,1500
21,14,2,0.55,-0.4,0.05,0.4,3600
2,3,0,0,0,0.5,0,1100
26,21,2,0.7,0.7,0.2,0.7,13800
19,16,0,0.35,0.3,0.15,0.3,3800
3,1,0,0,0,0.5,0,1100
10,1,0,0.5,0,0,0,1300
6,1,0,0.0625,0,0.4375,0,1800
17,15,0,0.5,0.5,0,0.5,4200
8,1,0,0.477272727,0.068181818,0.022727273,0.068181818,1400
2,3,0,0,0,0.5,0,4000
18,4,0,0.7,-0.5,0.2,0.5,938
30,13,2,0.7,-0.15,0.2,0.15,2500
20,12,0,0,0,0.5,0,4700
22,20,0,0.7,0.366666667,0.2,0.366666667,1500
10,0,0,0.1875,0,0.3125,0,849
8,1,1,0,0,0.5,0,1000
7,1,2,1,0.5,0.5,0.5,1400
2,1,25,0,0,0.5,0,2000
7,1,3,0,0,0.5,0,767
35,5,8,0.2,0.05,0.3,0.05,950
5,2,0,0.527272727,0.001515152,0.027272727,0.001515152,1400
38,13,0,0,0,0.5,0,7200
1,15,1,0.333333333,0.25,0.166666667,0.25,1500
5,1,0,0,0,0.5,0,826
23,2,8,0.725,0.6,0.225,0.6,540
4,2,0,0,0,0.5,0,2800
7,0,0,0.1,0,0.4,0,1900
4,1,3,0.2,0.1,0.3,0.1,1200
3,0,2,0,0,0.5,0,2900
70,3,2,0,0,0.5,0,764
7,3,0,0.4,-0.4,0.1,0.4,1300
11,1,2,0,0,0.5,0,819
5,1,2,0.25,-0.25,0.25,0.25,671
15,1,0,0.3,0.25,0.2,0.25,8800
4,1,2,0.454545455,0.136363636,0.045454545,0.136363636,3500
7,1,0,0.1,0.2,0.4,0.2,2000
9,0,1,0.7,-0.4,0.2,0.4,1200
2,4,0,1,0,0.5,0,1700
46,28,1,1,0.5,0.5,0.5,18900
4,0,1,0.454545455,0.136363636,0.045454545,0.136363636,783
6,1,0,0,0,0.5,0,2100
6,22,2,0.75,0,0.25,0,4400
7,23,1,1,-0.5,0.5,0.5,1600
4,23,0,0,0,0.5,0,1600
6,1,1,0,0,0.5,0,1200
10,2,2,0,0,0.5,0,3400
15,3,2,0.066666667,0,0.433333333,0,892
52,10,2,0.1,0.3,0.4,0.3,12100
2,7,1,0.55,0.475,0.05,0.475,1500
10,0,2,0.393939394,0.193181818,0.106060606,0.193181818,845
16,7,0,0,0,0.5,0,1500
18,1,0,0.5,0.0625,0,0.0625,726
4,1,1,0,0,0.5,0,1300
16,20,1,0.5,0.5,0,0.5,8600
1,0,2,0.0625,-0.1125,0.4375,0.1125,1100
5,3,1,0,0,0.5,0,15200
28,2,0,0.54,0.16,0.04,0.16,2300
6,1,2,0.5,0,0,0,846
2,1,0,0.25,0.233333333,0.25,0.233333333,794
2,11,0,0.727272727,0.068181818,0.227272727,0.068181818,18100
22,5,1,0.54,0.16,0.04,0.16,1700
5,4,2,0,0,0.5,0,627
16,10,1,0,0,0.5,0,7100
9,1,0,0,0,0.5,0,1000
5,8,0,0.454545455,0.136363636,0.045454545,0.136363636,18800
18,14,0,0.5,0.4,0,0.4,2100
18,0,15,0.4,0.1,0.1,0.1,1100
3,1,3,0.7,0.15,0.2,0.15,691
4,1,0,0,0,0.5,0,1100
1,0,1,0.625,0,0.125,0,4400
9,2,0,0.454545455,0.136363636,0.045454545,0.136363636,885
1,6,0,0.6,0.225,0.1,0.225,846
9,2,0,0,0,0.5,0,1400
13,1,3,0,0,0.5,0,1100
6,9,1,0.3,1,0.2,1,2900
5,1,1,0.227272727,0.068181818,0.272727273,0.068181818,1700
8,2,0,0,0,0.5,0,956
16,1,1,0,0,0.5,0,2900
3,3,1,0.333333333,0.25,0.166666667,0.25,67800
8,2,0,0,0,0.5,0,1200
19,1,1,0,0,0.5,0,531
2,23,2,1,-1,0.5,1,14800
9,2,0,0,0,0.5,0,1300
2,1,0,0,0,0.5,0,832
3,1,0,0.4,-0.4,0.1,0.4,1300
37,4,9,0,0,0.5,0,865
9,1,0,0.5,0.5,0,0.5,2900
2,3,0,0.2,0.1,0.3,0.1,2600
10,1,0,0.454545455,0.136363636,0.045454545,0.136363636,895
8,1,0,0.95,0.75,0.45,0.75,1500
10,6,0,1,1,0.5,1,1500
14,1,0,0,0,0.5,0,1200
44,1,1,0.75,0.333333333,0.25,0.333333333,1300
43,1,0,0,0,0.5,0,1200
5,0,5,0.1,0.05,0.4,0.05,1400
8,1,3,0.2,0.05,0.3,0.05,1700
10,3,2,0,0,0.5,0,584
9,1,3,0,0,0.5,0,1200
8,1,1,0.454545455,0.136363636,0.045454545,0.136363636,527
71,7,0,0.833333333,0.433333333,0.333333333,0.433333333,619
7,1,0,0,0,0.5,0,1300
6,1,0,0,0,0.5,0,855
19,2,0,0.333333333,0.25,0.166666667,0.25,1200
2,2,1,0,0,0.5,0,896
8,3,5,0.288888889,-0.155555556,0.211111111,0.155555556,973
11,8,1,0,0,0.5,0,870
29,13,1,0.7,0.5,0.2,0.5,1900
9,1,2,0.8,0.05,0.3,0.05,1000
8,1,2,0.2875,0.0375,0.2125,0.0375,875
9,1,0,0.454545455,0.136363636,0.045454545,0.136363636,903
3,1,0,0.5,0.416666667,0,0.416666667,1000
4,1,0,0.5,-0.1875,0,0.1875,2900
5,20,0,0,0,0.5,0,1500
10,1,0,0,0,0.5,0,1200
4,1,0,0,0,0.5,0,777
41,15,3,0,0,0.5,0,2300
59,11,1,0.5,0.2,0,0.2,1800
8,4,0,0.9,-0.5,0.4,0.5,1300
7,2,1,0,0,0.5,0,1200
1,1,0,0.233333333,-0.2,0.266666667,0.2,890
7,1,0,0.45,0.3,0.05,0.3,2500
5,13,0,0,0,0.5,0,1800
16,1,0,0.633333333,-0.3,0.133333333,0.3,3200
10,31,1,0.7,-0.4,0.2,0.4,32000
11,23,1,0.35,0.1,0.15,0.1,707
10,0,3,0.75,-0.25,0.25,0.25,1400
25,2,20,0.3,0,0.2,0,869
6,2,1,0.5,0.15625,0,0.15625,1400
10,2,1,0.320833333,-0.145833333,0.179166667,0.145833333,4900
8,1,0,0,0,0.5,0,1100
14,2,0,0,0,0.5,0,1800
5,0,2,1,-0.416666667,0.5,0.416666667,109800
10,3,1,0.5,-0.05,0,0.05,3200
0,0,2,0,0,0.5,0,1200
8,2,1,0,0,0.5,0,2900
17,1,0,0.45,-0.2,0.05,0.2,682
6,23,0,0,0,0.5,0,877
5,2,1,0.366666667,-0.075,0.133333333,0.075,1100
23,10,0,0.3,1,0.2,1,1500
14,1,0,0,0,0.5,0,1500
2,0,2,0.2,-0.2,0.3,0.2,64400
5,0,1,0,0,0.5,0,3500
6,1,0,0.375,0,0.125,0,930
7,1,0,0,0,0.5,0,887
3,1,0,0.25,0.25,0.25,0.25,3500
1,0,2,0,0,0.5,0,969
3,1,2,0,0,0.5,0,26800
22,0,1,0.4,-0.2,0.1,0.2,1000
22,16,1,0,0,0.5,0,2100
16,12,0,0.5,-0.5,0,0.5,7200
10,1,1,0.1,-0.1,0.4,0.1,2300
4,1,2,0.4,0.1,0.1,0.1,609
2,3,2,0,0,0.5,0,1500
2,2,1,0,0,0.5,0,1600
10,1,13,0.8,0.4,0.3,0.4,847
5,1,2,0.652272727,0.193181818,0.152272727,0.193181818,2300
7,1,0,0,0,0.5,0,1400
8,1,0,0,0,0.5,0,1400
12,1,1,0.5,0.5,0,0.5,2300
12,1,1,0.05,-0.2,0.45,0.2,559
16,8,0,0,0,0.5,0,2300
0,14,1,0,0,0.5,0,3200
4,2,0,0.627272727,0.268181818,0.127272727,0.268181818,822
4,7,4,0.4,0.1,0.1,0.1,2700
6,1,0,0.433333333,-0.166666667,0.066666667,0.166666667,980
6,1,0,0.5,0.333333333,0,0.333333333,1100
8,2,0,0,0,0.5,0,1600
8,1,1,0.727272727,0.318181818,0.227272727,0.318181818,1400
6,2,0,0,0,0.5,0,567
32,2,0,0,0,0.5,0,2300
9,2,0,0.25,0.1,0.25,0.1,2700
6,2,2,0.6,0.4,0.1,0.4,7700
12,5,2,0.488888889,-0.088888889,0.011111111,0.088888889,1900
10,3,1,1,-0.8,0.5,0.8,614
2,1,0,0.575,-0.325,0.075,0.325,645
8,1,0,0.25,-0.25,0.25,0.25,1200
16,10,0,0.357142857,0,0.142857143,0,1500
13,2,0,0,0,0.5,0,917
29,14,0,0,0,0.5,0,3000
2,4,0,0.9,-0.8,0.4,0.8,937
1,3,1,0.066666667,0.033333333,0.433333333,0.033333333,2600
10,3,3,0.875,0.4,0.375,0.4,2600
6,5,0,0,0,0.5,0,1200
12,4,1,0.8,0.4,0.3,0.4,1200
7,3,0,0.454545455,0.136363636,0.045454545,0.136363636,770
1,0,1,0.333333333,0.25,0.166666667,0.25,3400
8,15,1,0.5,0.0625,0,0.0625,784
2,1,0,0,0,0.5,0,587
7,2,1,0,0,0.5,0,1300
12,2,0,0,0,0.5,0,1000
31,3,0,0,0,0.5,0,1600
9,1,5,0.066666667,0,0.433333333,0,370
9,3,0,0,0,0.5,0,884
4,1,2,0.3,0.2,0.2,0.2,2500
11,1,0,0.283333333,0.266666667,0.216666667,0.266666667,1100
18,0,1,0,0,0.5,0,1600
5,1,0,0.3,0.2,0.2,0.2,1200
10,13,0,0,0,0.5,0,3300
5,1,0,0.3,-0.5,0.2,0.5,1300
8,1,0,0,0,0.5,0,2100
3,1,0,0,0,0.5,0,621
6,2,1,0,0,0.5,0,1100
3,4,1,0.5,0.25,0,0.25,685
5,11,0,0,0,0.5,0,870
15,13,2,0.535714286,0.285714286,0.035714286,0.285714286,1500
16,3,0,1,0.333333333,0.5,0.333333333,964
5,11,0,0.571428571,0.357142857,0.071428571,0.357142857,931
14,1,0,0.454545455,0.136363636,0.045454545,0.136363636,1300
3,1,1,1,0.5,0.5,0.5,1000
13,2,0,0,0,0.5,0,2400
6,2,1,0,0,0.5,0,1300
7,1,0,0,0,0.5,0,900
7,2,1,0,0,0.5,0,1300
1,2,0,0,0,0.5,0,905
8,1,0,0,0,0.5,0,1600
16,4,0,0.55,0.1,0.05,0.1,3600
1,0,2,0.642857143,0.214285714,0.142857143,0.214285714,1100
18,15,1,0,0,0.5,0,971
11,1,0,0.1,0,0.4,0,549
0,21,0,0.35,-0.2,0.15,0.2,1300
7,5,0,0,0,0.5,0,1000
3,0,1,0.316666667,-0.016666667,0.183333333,0.016666667,571
15,14,1,0.4,-0.4,0.1,0.4,1100
7,19,0,0.4,0.1,0.1,0.1,1100
12,14,1,0.443939394,-0.015151515,0.056060606,0.015151515,12700
3,14,0,1,-1,0.5,1,556
1,28,0,0,0,0.5,0,2500
3,1,2,0.95,0.75,0.45,0.75,946
12,14,0,0.5,0.5,0,0.5,6100
1,1,1,0,0,0.5,0,915
8,2,1,0,0,0.5,0,1100
2,1,1,1,0,0.5,0,928
33,1,1,0,0,0.5,0,3600
3,1,0,0.216666667,0.075,0.283333333,0.075,995
8,1,0,0.333333333,-0.166666667,0.166666667,0.166666667,1600
6,9,1,0.476515152,-0.107323232,0.023484848,0.107323232,2000
26,8,1,0.4,-0.4,0.1,0.4,828
6,1,0,0,0,0.5,0,444
4,1,0,0.5,0.5,0,0.5,732
3,1,0,0,0,0.5,0,470
5,1,0,0,0,0.5,0,6900
7,1,1,0,0,0.5,0,2100
29,23,3,0,0,0.5,0,4100
6,2,2,0.5,0,0,0,1900
20,16,0,0.166666667,0.166666667,0.333333333,0.166666667,2400
16,14,0,0,0,0.5,0,810
3,1,2,0,0,0.5,0,799
4,2,0,1,0,0.5,0,1900
12,3,0,0,0,0.5,0,1100
24,9,3,0.4,-0.2,0.1,0.2,24800
5,2,0,0.1,-0.1,0.4,0.1,2100
9,1,0,0.247811448,-0.006397306,0.252188552,0.006397306,761
15,25,0,0.55,0.6,0.05,0.6,919
2,14,1,0,0,0.5,0,772
8,1,0,0,0,0.5,0,1200
5,10,1,0,0,0.5,0,687
5,2,0,0,0,0.5,0,3400
0,9,0,0.477272727,0.193181818,0.022727273,0.193181818,1300
9,0,1,0.45,0.05,0.05,0.05,909
6,5,0,0.625,-0.341666667,0.125,0.341666667,20400
1,1,0,0,0,0.5,0,57
6,1,0,0,0,0.5,0,481
8,1,0,0.375,-0.125,0.125,0.125,994
4,1,0,0,0,0.5,0,1500
6,1,0,0,0,0.5,0,549
4,0,0,0.2,0.1,0.3,0.1,795
19,2,2,0.266666667,0.225,0.233333333,0.225,8200
17,16,1,0,0,0.5,0,830
7,2,0,0.421428571,0.207142857,0.078571429,0.207142857,593
1,1,0,1,1,0.5,1,801
3,0,2,1,0.5,0.5,0.5,2600
9,2,0,0,0.3,0.5,0.3,3500
0,25,0,1,0.3,0.5,0.3,4100
11,1,0,0,0,0.5,0,753
6,1,0,0.65,0.35,0.15,0.35,861
7,1,0,0,0,0.5,0,2100
0,2,0,0,0,0.5,0,883
5,1,0,0.1,0.2,0.4,0.2,791
4,6,3,0.45,-0.025,0.05,0.025,27700
2,0,2,0,0,0.5,0,1400
11,1,0,0.066666667,-0.166666667,0.433333333,0.166666667,620
4,0,2,0,0,0.5,0,1700
13,8,0,0.5,0,0,0,1400
12,1,0,0.6,0.4,0.1,0.4,2400
8,2,0,0.54,0.16,0.04,0.16,3100
11,4,3,0,0,0.5,0,719
2,1,1,1,0,0.5,0,2100
12,4,0,0.454545455,0.136363636,0.045454545,0.136363636,1300
5,1,1,0.4,0.1,0.1,0.1,2300
8,0,0,0.8,0.4,0.3,0.4,3600
2,1,0,0,0,0.5,0,2800
11,1,1,0.523809524,0.452380952,0.023809524,0.452380952,1000
4,1,0,0,0,0.5,0,706
14,11,0,0,0,0.5,0,2700
9,1,0,0,0,0.5,0,2100
10,5,0,0.125,0,0.375,0,1400
4,1,0,1,0,0.5,0,3100
7,0,2,0.535714286,0.285714286,0.035714286,0.285714286,1400
2,1,1,0.5,0.5,0,0.5,3600
2,15,0,0.333333333,0.166666667,0.166666667,0.166666667,712
68,2,0,0,0,0.5,0,1100
6,0,1,0.3,0.2,0.2,0.2,1200
1,1,0,0,0,0.5,0,35
1,1,0,0,0,0.5,0,921
8,1,0,0,0,0.5,0,4600
4,2,0,0.566666667,0.066666667,0.066666667,0.066666667,927
18,0,18,0.166666667,0.166666667,0.333333333,0.166666667,7500
9,1,1,0.4,-0.2,0.1,0.2,8300
9,2,1,0,0,0.5,0,1800
20,17,0,0.5,0.25,0,0.25,454
1,2,3,0,0,0.5,0,1100
3,7,0,0.6,0.7,0.1,0.7,1400
9,1,0,0,0,0.5,0,2200
5,1,1,0,0,0.5,0,2400
18,10,0,0,0,0.5,0,2300
6,2,0,0.5,0.5,0,0.5,1800
5,1,0,0.535714286,0.285714286,0.035714286,0.285714286,1500
21,17,1,1,0.5,0.5,0.5,936
3,1,0,0,0,0.5,0,1800
37,1,21,0,0,0.5,0,2300
8,1,0,0.6375,0.145833333,0.1375,0.145833333,2000
7,2,1,0,0,0.5,0,7000
4,1,0,0,0,0.5,0,2900
2,1,1,0.7,-0.5,0.2,0.5,456
12,37,1,0,0,0.5,0,2300
8,37,0,0,0,0.5,0,1000
54,37,0,1,0.5,0.5,0.5,1400
4,7,10,0,0,0.5,0,788
4,2,0,0,0,0.5,0,11100
10,5,0,0.125,0,0.375,0,5600
13,1,1,0.454545455,0.136363636,0.045454545,0.136363636,1500
15,2,2,0,0,0.5,0,859
5,15,1,0.75,-0.3125,0.25,0.3125,2700
11,1,0,0.55,0.35,0.05,0.35,1800
23,3,0,0.6875,-0.3625,0.1875,0.3625,1500
7,6,0,0,0,0.5,0,7700
7,1,0,0,0,0.5,0,910
3,0,5,0.583333333,9.25E-18,0.083333333,9.25E-18,9000
8,1,0,0.4,-0.4,0.1,0.4,1000
13,13,0,0.666666667,0.408333333,0.166666667,0.408333333,5600
8,1,1,0,0,0.5,0,725
0,13,0,0,0,0.5,0,760
25,2,22,1,-0.5,0.5,0.5,1500
14,6,5,0.45,-0.3,0.05,0.3,1100
12,1,1,0.0625,0,0.4375,0,1900
4,1,2,0.5,0.3,0,0.3,1200
18,1,0,0.288888889,-0.155555556,0.211111111,0.155555556,1400
2,1,1,0.5,0.5,0,0.5,1200
6,1,0,0.65,0.35,0.15,0.35,1100
3,3,0,0,0,0.5,0,2300
16,22,1,0,0,0.5,0,951
16,11,0,0,0,0.5,0,2400
2,0,2,0,0,0.5,0,1100
16,3,1,0,0,0.5,0,3500
16,13,2,0.65,0.35,0.15,0.35,1600
10,9,0,0,0,0.5,0,2100
4,0,2,1,-0.875,0.5,0.875,1400
12,11,1,0,0,0.5,0,9600
4,1,1,0.4,-0.2,0.1,0.2,5200
2,1,0,0.1,0,0.4,0,587
6,1,1,0,0,0.5,0,903
14,2,2,0.4,0.8,0.1,0.8,783
15,6,0,0.5,0.5,0,0.5,1800
6,1,0,0,0,0.5,0,1300
44,21,0,1,0.5,0.5,0.5,24000
10,1,0,0,0,0.5,0,1800
19,1,0,0,0,0.5,0,1100
19,0,16,0.2,0.7,0.3,0.7,5800
12,2,0,0.144444444,-0.077777778,0.355555556,0.077777778,1500
7,5,0,0.6,0.7,0.1,0.7,1900
34,4,2,0.4,0,0.1,0,2700
12,1,1,0.291666667,0.208333333,0.208333333,0.208333333,3000
2,3,3,0,0,0.5,0,2300
9,1,0,0,0,0.5,0,3300
17,15,0,0.9,-0.6,0.4,0.6,48000
8,14,0,0.25,0,0.25,0,1200
5,1,1,0.375,-0.125,0.125,0.125,1600
8,1,1,0,0,0.5,0,3900
12,1,0,0.1,0,0.4,0,2800
10,1,0,0,0,0.5,0,2000
10,1,0,0.291666667,0.108333333,0.208333333,0.108333333,1700
24,4,0,0.3,0.068181818,0.2,0.068181818,1700
13,10,0,0,0,0.5,0,5100
4,1,0,0.066666667,0,0.433333333,0,2900
10,1,1,0.4,-0.2,0.1,0.2,1700
11,1,4,0.45,-0.35,0.05,0.35,1800
10,1,2,0.666666667,-0.5,0.166666667,0.5,6600
15,6,0,0.066666667,0,0.433333333,0,1100
3,2,0,0,0,0.5,0,940
14,12,2,0.2,0.1,0.3,0.1,6800
23,1,15,0,0,0.5,0,1700
16,3,0,0.4,-0.4,0.1,0.4,4300
23,2,3,0.5,0.5,0,0.5,2800
13,4,1,0.5,0.5,0,0.5,2900
3,2,1,0.416666667,0.375,0.083333333,0.375,6200
58,15,1,0,0,0.5,0,6200
3,10,1,0.65,-0.5,0.15,0.5,10400
67,64,1,0,0,0.5,0,5600
15,1,0,0,0,0.5,0,895
31,13,3,0.65,0,0.15,0,1100
10,9,0,0,0,0.5,0,2300
8,2,0,0.454545455,0.136363636,0.045454545,0.136363636,1200
54,48,0,1,0.75,0.5,0.75,3900
22,17,1,0,0,0.5,0,4900
7,7,2,0,0,0.5,0,1100
6,1,0,0.1,0,0.4,0,2500
15,3,0,0,0,0.5,0,2100
1,3,0,0,0,0.5,0,893
3,1,2,1,0,0.5,0,1300
5,2,2,0,0,0.5,0,11500
0,10,1,0.5,0.5,0,0.5,3800
5,0,1,0.6875,0.1875,0.1875,0.1875,5900
7,11,0,0.65,0.225,0.15,0.225,8900
4,0,1,0.5,-0.5,0,0.5,2100
10,0,1,0.5,0.5,0,0.5,1100
30,12,6,0.55,0,0.05,0,3800
14,4,4,0.288888889,-0.155555556,0.211111111,0.155555556,1500
9,19,2,0.7,0.8,0.2,0.8,906
7,2,1,0.333333333,0.25,0.166666667,0.25,11800
3,1,0,0.227272727,0.068181818,0.272727273,0.068181818,1400
3,6,0,0,0.05,0.5,0.05,4800
9,3,0,0.666666667,0,0.166666667,0,7800
9,6,1,0.5,0.3,0,0.3,785
4,0,1,0,0,0.5,0,4600
1,3,0,0.361111111,0.155555556,0.138888889,0.155555556,7800
21,0,1,0.375,-0.25,0.125,0.25,20700
0,18,0,0.233333333,-0.25,0.266666667,0.25,1200
3,0,2,0.9,-0.5,0.4,0.5,788
8,1,1,0,0,0.5,0,1200
15,14,0,0.65,0.35,0.15,0.35,10700
3,1,0,0,0,0.5,0,740
15,3,1,0.35,0.2,0.15,0.2,708
20,14,1,1,1,0.5,1,1000
10,1,0,0.5,0.25,0,0.25,629
10,1,0,0,0,0.5,0,27700
5,1,1,0,0,0.5,0,1200
6,1,2,0,0,0.5,0,22800
6,30,1,0.65,0.35,0.15,0.35,3200
42,17,1,1,0,0.5,0,848
3,2,0,0,0,0.5,0,1100
13,7,3,0,0,0.5,0,1200
11,2,0,0.45,0.15,0.05,0.15,1100
15,1,0,0.166666667,0,0.333333333,0,3100
12,6,0,1,-0.5,0.5,0.5,800
7,33,0,0.2,0.4,0.3,0.4,1300
87,33,0,0.2,0.3,0.3,0.3,1200
8,1,0,0,0,0.5,0,1400
50,28,0,0,0,0.5,0,2500
4,12,1,0,0,0.5,0,2700
4,2,0,0.6,0.5,0.1,0.5,713
9,1,0,0.3,0.2,0.2,0.2,873
17,1,0,0,0,0.5,0,913
5,1,1,0,0,0.5,0,1000
3,2,1,0,0,0.5,0,1600
10,2,0,0,0,0.5,0,825
6,3,0,0,0,0.5,0,1800
1,1,0,0,0,0.5,0,1200
21,1,1,0,0,0.5,0,1000
14,2,1,0.288888889,-0.155555556,0.211111111,0.155555556,859
7,2,1,0,0,0.5,0,5300
0,0,1,0.645833333,0.041666667,0.145833333,0.041666667,1100
11,1,1,0,0,0.5,0,2700
6,1,0,0.9,0.4,0.4,0.4,2500
10,1,0,1,0.6,0.5,0.6,755
25,3,0,0.25,-0.125,0.25,0.125,4400
13,1,0,0.1,0,0.4,0,3000
4,2,2,0.7,0.233333333,0.2,0.233333333,4100
10,10,4,0,0,0.5,0,1600
9,0,2,0,0,0.5,0,8500
9,1,0,0.4,-0.3,0.1,0.3,1100
124,51,26,0,0,0.5,0,1500
8,1,0,0,0,0.5,0,1300
2,0,2,0.2,0.1,0.3,0.1,643
4,3,1,0,0.1,0.5,0.1,1000
41,1,24,0.443939394,-0.015151515,0.056060606,0.015151515,1700
13,22,0,0,0,0.5,0,861
7,3,1,0.3,0.2,0.2,0.2,1700
12,5,0,0.78,0.52,0.28,0.52,1100
8,1,0,1,0,0.5,0,712
9,1,1,0.477272727,0.318181818,0.022727273,0.318181818,1900
24,22,0,0.825,0.425,0.325,0.425,1200
25,10,2,0,0,0.5,0,13300
8,2,0,0.7,-0.4,0.2,0.4,1500
5,1,1,0,0,0.5,0,1300
5,2,0,0,0,0.5,0,985
4,1,1,0.95,0.75,0.45,0.75,945
29,1,0,0,0,0.5,0,2200
6,0,2,0,0,0.5,0,1700
8,1,0,0,0,0.5,0,1200
3,1,0,0,0,0.5,0,1200
2,3,0,0,0,0.5,0,547
5,2,2,0.477272727,0.168181818,0.022727273,0.168181818,680
17,12,1,0,0,0.5,0,1100
6,3,0,0,0,0.5,0,1800
4,1,0,0,0,0.5,0,1300
30,2,21,1,-0.5,0.5,0.5,2600
24,23,0,0,0,0.5,0,4300
10,3,1,0.454545455,0.136363636,0.045454545,0.136363636,2200
33,11,1,0.525,0.225,0.025,0.225,608
8,1,2,0.1,0.3,0.4,0.3,952
13,1,0,0.766666667,0.358333333,0.266666667,0.358333333,3300
11,6,1,0.483333333,0.225,0.016666667,0.225,1600
14,9,1,0.65,0,0.15,0,2600
6,3,0,0,0,0.5,0,3100
6,1,0,0.5,0.3,0,0.3,5100
5,1,1,0,0,0.5,0,492
44,6,8,0.5,0,0,0,1800
8,5,1,0,0,0.5,0,3900
3,1,1,0.541666667,-0.291666667,0.041666667,0.291666667,1800
6,3,0,0.2,0.2,0.3,0.2,1300
4,3,0,0.5,0.5,0,0.5,1400
22,20,0,1,0.333333333,0.5,0.333333333,1800
3,1,5,0.4,-0.25,0.1,0.25,1900
5,2,0,0,0,0.5,0,1500
